,shift_start_time,year,month,day,hour,patient_intake_count,shift_type_Evening,shift_type_Morning,shift_type_Night
4897,2010-03-27 04:00:00+00:00,2010,3,27,4,2,False,False,True
4898,2010-03-27 08:00:00+00:00,2010,3,27,8,1,False,True,False
4899,2010-03-27 12:00:00+00:00,2010,3,27,12,2,False,True,False
4900,2010-03-27 16:00:00+00:00,2010,3,27,16,5,True,False,False
4901,2010-03-27 20:00:00+00:00,2010,3,27,20,3,True,False,False
4902,2010-03-28 00:00:00+00:00,2010,3,28,0,2,False,False,True
4903,2010-03-28 04:00:00+00:00,2010,3,28,4,2,False,False,True
4904,2010-03-28 08:00:00+00:00,2010,3,28,8,2,False,True,False
4905,2010-03-28 12:00:00+00:00,2010,3,28,12,2,False,True,False
4906,2010-03-28 16:00:00+00:00,2010,3,28,16,4,True,False,False
4907,2010-03-28 20:00:00+00:00,2010,3,28,20,1,True,False,False
4908,2010-03-29 00:00:00+00:00,2010,3,29,0,5,False,False,True
4909,2010-03-29 04:00:00+00:00,2010,3,29,4,3,False,False,True
4910,2010-03-29 08:00:00+00:00,2010,3,29,8,4,False,True,False
4911,2010-03-29 12:00:00+00:00,2010,3,29,12,6,False,True,False
4912,2010-03-29 16:00:00+00:00,2010,3,29,16,4,True,False,False
4913,2010-03-29 20:00:00+00:00,2010,3,29,20,3,True,False,False
4914,2010-03-30 00:00:00+00:00,2010,3,30,0,4,False,False,True
4915,2010-03-30 04:00:00+00:00,2010,3,30,4,4,False,False,True
4916,2010-03-30 08:00:00+00:00,2010,3,30,8,3,False,True,False
4917,2010-03-30 12:00:00+00:00,2010,3,30,12,1,False,True,False
4918,2010-03-30 16:00:00+00:00,2010,3,30,16,6,True,False,False
4919,2010-03-30 20:00:00+00:00,2010,3,30,20,1,True,False,False
4920,2010-03-31 00:00:00+00:00,2010,3,31,0,2,False,False,True
4921,2010-03-31 04:00:00+00:00,2010,3,31,4,2,False,False,True
4922,2010-03-31 08:00:00+00:00,2010,3,31,8,1,False,True,False
4923,2010-03-31 12:00:00+00:00,2010,3,31,12,4,False,True,False
4924,2010-03-31 16:00:00+00:00,2010,3,31,16,10,True,False,False
4925,2010-03-31 20:00:00+00:00,2010,3,31,20,1,True,False,False
4926,2010-04-01 00:00:00+00:00,2010,4,1,0,3,False,False,True
4927,2010-04-01 04:00:00+00:00,2010,4,1,4,1,False,False,True
4928,2010-04-01 08:00:00+00:00,2010,4,1,8,2,False,True,False
4929,2010-04-01 12:00:00+00:00,2010,4,1,12,1,False,True,False
4930,2010-04-01 16:00:00+00:00,2010,4,1,16,3,True,False,False
4931,2010-04-01 20:00:00+00:00,2010,4,1,20,1,True,False,False
4932,2010-04-02 00:00:00+00:00,2010,4,2,0,4,False,False,True
4933,2010-04-02 04:00:00+00:00,2010,4,2,4,3,False,False,True
4934,2010-04-02 08:00:00+00:00,2010,4,2,8,2,False,True,False
4935,2010-04-02 12:00:00+00:00,2010,4,2,12,5,False,True,False
4936,2010-04-02 16:00:00+00:00,2010,4,2,16,4,True,False,False
4937,2010-04-02 20:00:00+00:00,2010,4,2,20,9,True,False,False
4938,2010-04-03 00:00:00+00:00,2010,4,3,0,2,False,False,True
4939,2010-04-03 04:00:00+00:00,2010,4,3,4,0,False,False,True
4940,2010-04-03 08:00:00+00:00,2010,4,3,8,0,False,True,False
4941,2010-04-03 12:00:00+00:00,2010,4,3,12,3,False,True,False
4942,2010-04-03 16:00:00+00:00,2010,4,3,16,2,True,False,False
4943,2010-04-03 20:00:00+00:00,2010,4,3,20,2,True,False,False
4944,2010-04-04 00:00:00+00:00,2010,4,4,0,2,False,False,True
4945,2010-04-04 04:00:00+00:00,2010,4,4,4,1,False,False,True
4946,2010-04-04 08:00:00+00:00,2010,4,4,8,7,False,True,False
4947,2010-04-04 12:00:00+00:00,2010,4,4,12,1,False,True,False
4948,2010-04-04 16:00:00+00:00,2010,4,4,16,5,True,False,False
4949,2010-04-04 20:00:00+00:00,2010,4,4,20,2,True,False,False
4950,2010-04-05 00:00:00+00:00,2010,4,5,0,2,False,False,True
4951,2010-04-05 04:00:00+00:00,2010,4,5,4,6,False,False,True
4952,2010-04-05 08:00:00+00:00,2010,4,5,8,5,False,True,False
4953,2010-04-05 12:00:00+00:00,2010,4,5,12,3,False,True,False
4954,2010-04-05 16:00:00+00:00,2010,4,5,16,1,True,False,False
4955,2010-04-05 20:00:00+00:00,2010,4,5,20,2,True,False,False
4956,2010-04-06 00:00:00+00:00,2010,4,6,0,2,False,False,True
4957,2010-04-06 04:00:00+00:00,2010,4,6,4,2,False,False,True
4958,2010-04-06 08:00:00+00:00,2010,4,6,8,2,False,True,False
4959,2010-04-06 12:00:00+00:00,2010,4,6,12,2,False,True,False
4960,2010-04-06 16:00:00+00:00,2010,4,6,16,5,True,False,False
4961,2010-04-06 20:00:00+00:00,2010,4,6,20,3,True,False,False
4962,2010-04-07 00:00:00+00:00,2010,4,7,0,2,False,False,True
4963,2010-04-07 04:00:00+00:00,2010,4,7,4,1,False,False,True
4964,2010-04-07 08:00:00+00:00,2010,4,7,8,3,False,True,False
4965,2010-04-07 12:00:00+00:00,2010,4,7,12,3,False,True,False
4966,2010-04-07 16:00:00+00:00,2010,4,7,16,5,True,False,False
4967,2010-04-07 20:00:00+00:00,2010,4,7,20,3,True,False,False
4968,2010-04-08 00:00:00+00:00,2010,4,8,0,0,False,False,True
4969,2010-04-08 04:00:00+00:00,2010,4,8,4,2,False,False,True
4970,2010-04-08 08:00:00+00:00,2010,4,8,8,1,False,True,False
4971,2010-04-08 12:00:00+00:00,2010,4,8,12,3,False,True,False
4972,2010-04-08 16:00:00+00:00,2010,4,8,16,3,True,False,False
4973,2010-04-08 20:00:00+00:00,2010,4,8,20,4,True,False,False
4974,2010-04-09 00:00:00+00:00,2010,4,9,0,1,False,False,True
4975,2010-04-09 04:00:00+00:00,2010,4,9,4,0,False,False,True
4976,2010-04-09 08:00:00+00:00,2010,4,9,8,3,False,True,False
4977,2010-04-09 12:00:00+00:00,2010,4,9,12,2,False,True,False
4978,2010-04-09 16:00:00+00:00,2010,4,9,16,5,True,False,False
4979,2010-04-09 20:00:00+00:00,2010,4,9,20,3,True,False,False
4980,2010-04-10 00:00:00+00:00,2010,4,10,0,0,False,False,True
4981,2010-04-10 04:00:00+00:00,2010,4,10,4,2,False,False,True
4982,2010-04-10 08:00:00+00:00,2010,4,10,8,2,False,True,False
4983,2010-04-10 12:00:00+00:00,2010,4,10,12,2,False,True,False
4984,2010-04-10 16:00:00+00:00,2010,4,10,16,2,True,False,False
4985,2010-04-10 20:00:00+00:00,2010,4,10,20,5,True,False,False
4986,2010-04-11 00:00:00+00:00,2010,4,11,0,1,False,False,True
4987,2010-04-11 04:00:00+00:00,2010,4,11,4,0,False,False,True
4988,2010-04-11 08:00:00+00:00,2010,4,11,8,5,False,True,False
4989,2010-04-11 12:00:00+00:00,2010,4,11,12,4,False,True,False
4990,2010-04-11 16:00:00+00:00,2010,4,11,16,4,True,False,False
4991,2010-04-11 20:00:00+00:00,2010,4,11,20,4,True,False,False
4992,2010-04-12 00:00:00+00:00,2010,4,12,0,1,False,False,True
4993,2010-04-12 04:00:00+00:00,2010,4,12,4,0,False,False,True
4994,2010-04-12 08:00:00+00:00,2010,4,12,8,0,False,True,False
4995,2010-04-12 12:00:00+00:00,2010,4,12,12,2,False,True,False
4996,2010-04-12 16:00:00+00:00,2010,4,12,16,4,True,False,False
4997,2010-04-12 20:00:00+00:00,2010,4,12,20,1,True,False,False
4998,2010-04-13 00:00:00+00:00,2010,4,13,0,1,False,False,True
4999,2010-04-13 04:00:00+00:00,2010,4,13,4,1,False,False,True
5000,2010-04-13 08:00:00+00:00,2010,4,13,8,2,False,True,False
5001,2010-04-13 12:00:00+00:00,2010,4,13,12,2,False,True,False
5002,2010-04-13 16:00:00+00:00,2010,4,13,16,1,True,False,False
5003,2010-04-13 20:00:00+00:00,2010,4,13,20,3,True,False,False
5004,2010-04-14 00:00:00+00:00,2010,4,14,0,2,False,False,True
5005,2010-04-14 04:00:00+00:00,2010,4,14,4,1,False,False,True
5006,2010-04-14 08:00:00+00:00,2010,4,14,8,0,False,True,False
5007,2010-04-14 12:00:00+00:00,2010,4,14,12,2,False,True,False
5008,2010-04-14 16:00:00+00:00,2010,4,14,16,3,True,False,False
5009,2010-04-14 20:00:00+00:00,2010,4,14,20,4,True,False,False
5010,2010-04-15 00:00:00+00:00,2010,4,15,0,2,False,False,True
5011,2010-04-15 04:00:00+00:00,2010,4,15,4,0,False,False,True
5012,2010-04-15 08:00:00+00:00,2010,4,15,8,3,False,True,False
5013,2010-04-15 12:00:00+00:00,2010,4,15,12,3,False,True,False
5014,2010-04-15 16:00:00+00:00,2010,4,15,16,2,True,False,False
5015,2010-04-15 20:00:00+00:00,2010,4,15,20,2,True,False,False
5016,2010-04-16 00:00:00+00:00,2010,4,16,0,0,False,False,True
5017,2010-04-16 04:00:00+00:00,2010,4,16,4,2,False,False,True
5018,2010-04-16 08:00:00+00:00,2010,4,16,8,4,False,True,False
5019,2010-04-16 12:00:00+00:00,2010,4,16,12,1,False,True,False
5020,2010-04-16 16:00:00+00:00,2010,4,16,16,4,True,False,False
5021,2010-04-16 20:00:00+00:00,2010,4,16,20,2,True,False,False
5022,2010-04-17 00:00:00+00:00,2010,4,17,0,0,False,False,True
5023,2010-04-17 04:00:00+00:00,2010,4,17,4,1,False,False,True
5024,2010-04-17 08:00:00+00:00,2010,4,17,8,2,False,True,False
5025,2010-04-17 12:00:00+00:00,2010,4,17,12,1,False,True,False
5026,2010-04-17 16:00:00+00:00,2010,4,17,16,2,True,False,False
5027,2010-04-17 20:00:00+00:00,2010,4,17,20,0,True,False,False
5028,2010-04-18 00:00:00+00:00,2010,4,18,0,1,False,False,True
5029,2010-04-18 04:00:00+00:00,2010,4,18,4,0,False,False,True
5030,2010-04-18 08:00:00+00:00,2010,4,18,8,2,False,True,False
5031,2010-04-18 12:00:00+00:00,2010,4,18,12,1,False,True,False
5032,2010-04-18 16:00:00+00:00,2010,4,18,16,3,True,False,False
5033,2010-04-18 20:00:00+00:00,2010,4,18,20,2,True,False,False
5034,2010-04-19 00:00:00+00:00,2010,4,19,0,3,False,False,True
5035,2010-04-19 04:00:00+00:00,2010,4,19,4,2,False,False,True
5036,2010-04-19 08:00:00+00:00,2010,4,19,8,5,False,True,False
5037,2010-04-19 12:00:00+00:00,2010,4,19,12,5,False,True,False
5038,2010-04-19 16:00:00+00:00,2010,4,19,16,3,True,False,False
5039,2010-04-19 20:00:00+00:00,2010,4,19,20,1,True,False,False
5040,2010-04-20 00:00:00+00:00,2010,4,20,0,6,False,False,True
5041,2010-04-20 04:00:00+00:00,2010,4,20,4,0,False,False,True
5042,2010-04-20 08:00:00+00:00,2010,4,20,8,1,False,True,False
5043,2010-04-20 12:00:00+00:00,2010,4,20,12,4,False,True,False
5044,2010-04-20 16:00:00+00:00,2010,4,20,16,4,True,False,False
5045,2010-04-20 20:00:00+00:00,2010,4,20,20,4,True,False,False
5046,2010-04-21 00:00:00+00:00,2010,4,21,0,1,False,False,True
5047,2010-04-21 04:00:00+00:00,2010,4,21,4,1,False,False,True
5048,2010-04-21 08:00:00+00:00,2010,4,21,8,3,False,True,False
5049,2010-04-21 12:00:00+00:00,2010,4,21,12,2,False,True,False
5050,2010-04-21 16:00:00+00:00,2010,4,21,16,4,True,False,False
5051,2010-04-21 20:00:00+00:00,2010,4,21,20,3,True,False,False
5052,2010-04-22 00:00:00+00:00,2010,4,22,0,2,False,False,True
5053,2010-04-22 04:00:00+00:00,2010,4,22,4,1,False,False,True
5054,2010-04-22 08:00:00+00:00,2010,4,22,8,0,False,True,False
5055,2010-04-22 12:00:00+00:00,2010,4,22,12,4,False,True,False
5056,2010-04-22 16:00:00+00:00,2010,4,22,16,6,True,False,False
5057,2010-04-22 20:00:00+00:00,2010,4,22,20,3,True,False,False
5058,2010-04-23 00:00:00+00:00,2010,4,23,0,2,False,False,True
5059,2010-04-23 04:00:00+00:00,2010,4,23,4,1,False,False,True
5060,2010-04-23 08:00:00+00:00,2010,4,23,8,3,False,True,False
5061,2010-04-23 12:00:00+00:00,2010,4,23,12,3,False,True,False
5062,2010-04-23 16:00:00+00:00,2010,4,23,16,0,True,False,False
5063,2010-04-23 20:00:00+00:00,2010,4,23,20,1,True,False,False
5064,2010-04-24 00:00:00+00:00,2010,4,24,0,3,False,False,True
5065,2010-04-24 04:00:00+00:00,2010,4,24,4,3,False,False,True
5066,2010-04-24 08:00:00+00:00,2010,4,24,8,1,False,True,False
5067,2010-04-24 12:00:00+00:00,2010,4,24,12,2,False,True,False
5068,2010-04-24 16:00:00+00:00,2010,4,24,16,5,True,False,False
5069,2010-04-24 20:00:00+00:00,2010,4,24,20,3,True,False,False
5070,2010-04-25 00:00:00+00:00,2010,4,25,0,0,False,False,True
5071,2010-04-25 04:00:00+00:00,2010,4,25,4,1,False,False,True
5072,2010-04-25 08:00:00+00:00,2010,4,25,8,3,False,True,False
5073,2010-04-25 12:00:00+00:00,2010,4,25,12,3,False,True,False
5074,2010-04-25 16:00:00+00:00,2010,4,25,16,4,True,False,False
5075,2010-04-25 20:00:00+00:00,2010,4,25,20,2,True,False,False
5076,2010-04-26 00:00:00+00:00,2010,4,26,0,3,False,False,True
5077,2010-04-26 04:00:00+00:00,2010,4,26,4,1,False,False,True
5078,2010-04-26 08:00:00+00:00,2010,4,26,8,0,False,True,False
5079,2010-04-26 12:00:00+00:00,2010,4,26,12,4,False,True,False
5080,2010-04-26 16:00:00+00:00,2010,4,26,16,5,True,False,False
5081,2010-04-26 20:00:00+00:00,2010,4,26,20,4,True,False,False
5082,2010-04-27 00:00:00+00:00,2010,4,27,0,2,False,False,True
5083,2010-04-27 04:00:00+00:00,2010,4,27,4,2,False,False,True
5084,2010-04-27 08:00:00+00:00,2010,4,27,8,2,False,True,False
5085,2010-04-27 12:00:00+00:00,2010,4,27,12,2,False,True,False
5086,2010-04-27 16:00:00+00:00,2010,4,27,16,0,True,False,False
5087,2010-04-27 20:00:00+00:00,2010,4,27,20,6,True,False,False
5088,2010-04-28 00:00:00+00:00,2010,4,28,0,2,False,False,True
5089,2010-04-28 04:00:00+00:00,2010,4,28,4,1,False,False,True
5090,2010-04-28 08:00:00+00:00,2010,4,28,8,0,False,True,False
5091,2010-04-28 12:00:00+00:00,2010,4,28,12,6,False,True,False
5092,2010-04-28 16:00:00+00:00,2010,4,28,16,3,True,False,False
5093,2010-04-28 20:00:00+00:00,2010,4,28,20,3,True,False,False
5094,2010-04-29 00:00:00+00:00,2010,4,29,0,2,False,False,True
5095,2010-04-29 04:00:00+00:00,2010,4,29,4,1,False,False,True
5096,2010-04-29 08:00:00+00:00,2010,4,29,8,5,False,True,False
5097,2010-04-29 12:00:00+00:00,2010,4,29,12,4,False,True,False
5098,2010-04-29 16:00:00+00:00,2010,4,29,16,1,True,False,False
5099,2010-04-29 20:00:00+00:00,2010,4,29,20,4,True,False,False
5100,2010-04-30 00:00:00+00:00,2010,4,30,0,2,False,False,True
5101,2010-04-30 04:00:00+00:00,2010,4,30,4,2,False,False,True
5102,2010-04-30 08:00:00+00:00,2010,4,30,8,5,False,True,False
5103,2010-04-30 12:00:00+00:00,2010,4,30,12,3,False,True,False
5104,2010-04-30 16:00:00+00:00,2010,4,30,16,1,True,False,False
5105,2010-04-30 20:00:00+00:00,2010,4,30,20,1,True,False,False
5106,2010-05-01 00:00:00+00:00,2010,5,1,0,2,False,False,True
5107,2010-05-01 04:00:00+00:00,2010,5,1,4,1,False,False,True
5108,2010-05-01 08:00:00+00:00,2010,5,1,8,3,False,True,False
5109,2010-05-01 12:00:00+00:00,2010,5,1,12,2,False,True,False
5110,2010-05-01 16:00:00+00:00,2010,5,1,16,2,True,False,False
5111,2010-05-01 20:00:00+00:00,2010,5,1,20,4,True,False,False
5112,2010-05-02 00:00:00+00:00,2010,5,2,0,3,False,False,True
5113,2010-05-02 04:00:00+00:00,2010,5,2,4,2,False,False,True
5114,2010-05-02 08:00:00+00:00,2010,5,2,8,2,False,True,False
5115,2010-05-02 12:00:00+00:00,2010,5,2,12,2,False,True,False
5116,2010-05-02 16:00:00+00:00,2010,5,2,16,3,True,False,False
5117,2010-05-02 20:00:00+00:00,2010,5,2,20,3,True,False,False
5118,2010-05-03 00:00:00+00:00,2010,5,3,0,0,False,False,True
5119,2010-05-03 04:00:00+00:00,2010,5,3,4,1,False,False,True
5120,2010-05-03 08:00:00+00:00,2010,5,3,8,1,False,True,False
5121,2010-05-03 12:00:00+00:00,2010,5,3,12,3,False,True,False
5122,2010-05-03 16:00:00+00:00,2010,5,3,16,2,True,False,False
5123,2010-05-03 20:00:00+00:00,2010,5,3,20,5,True,False,False
5124,2010-05-04 00:00:00+00:00,2010,5,4,0,0,False,False,True
5125,2010-05-04 04:00:00+00:00,2010,5,4,4,2,False,False,True
5126,2010-05-04 08:00:00+00:00,2010,5,4,8,5,False,True,False
5127,2010-05-04 12:00:00+00:00,2010,5,4,12,2,False,True,False
5128,2010-05-04 16:00:00+00:00,2010,5,4,16,8,True,False,False
5129,2010-05-04 20:00:00+00:00,2010,5,4,20,5,True,False,False
5130,2010-05-05 00:00:00+00:00,2010,5,5,0,2,False,False,True
5131,2010-05-05 04:00:00+00:00,2010,5,5,4,1,False,False,True
5132,2010-05-05 08:00:00+00:00,2010,5,5,8,1,False,True,False
5133,2010-05-05 12:00:00+00:00,2010,5,5,12,4,False,True,False
5134,2010-05-05 16:00:00+00:00,2010,5,5,16,4,True,False,False
5135,2010-05-05 20:00:00+00:00,2010,5,5,20,6,True,False,False
5136,2010-05-06 00:00:00+00:00,2010,5,6,0,5,False,False,True
5137,2010-05-06 04:00:00+00:00,2010,5,6,4,1,False,False,True
5138,2010-05-06 08:00:00+00:00,2010,5,6,8,1,False,True,False
5139,2010-05-06 12:00:00+00:00,2010,5,6,12,7,False,True,False
5140,2010-05-06 16:00:00+00:00,2010,5,6,16,3,True,False,False
5141,2010-05-06 20:00:00+00:00,2010,5,6,20,3,True,False,False
5142,2010-05-07 00:00:00+00:00,2010,5,7,0,2,False,False,True
5143,2010-05-07 04:00:00+00:00,2010,5,7,4,1,False,False,True
5144,2010-05-07 08:00:00+00:00,2010,5,7,8,1,False,True,False
5145,2010-05-07 12:00:00+00:00,2010,5,7,12,1,False,True,False
5146,2010-05-07 16:00:00+00:00,2010,5,7,16,2,True,False,False
5147,2010-05-07 20:00:00+00:00,2010,5,7,20,4,True,False,False
5148,2010-05-08 00:00:00+00:00,2010,5,8,0,2,False,False,True
5149,2010-05-08 04:00:00+00:00,2010,5,8,4,0,False,False,True
5150,2010-05-08 08:00:00+00:00,2010,5,8,8,3,False,True,False
5151,2010-05-08 12:00:00+00:00,2010,5,8,12,2,False,True,False
5152,2010-05-08 16:00:00+00:00,2010,5,8,16,3,True,False,False
5153,2010-05-08 20:00:00+00:00,2010,5,8,20,2,True,False,False
5154,2010-05-09 00:00:00+00:00,2010,5,9,0,2,False,False,True
5155,2010-05-09 04:00:00+00:00,2010,5,9,4,0,False,False,True
5156,2010-05-09 08:00:00+00:00,2010,5,9,8,0,False,True,False
5157,2010-05-09 12:00:00+00:00,2010,5,9,12,5,False,True,False
5158,2010-05-09 16:00:00+00:00,2010,5,9,16,4,True,False,False
5159,2010-05-09 20:00:00+00:00,2010,5,9,20,4,True,False,False
5160,2010-05-10 00:00:00+00:00,2010,5,10,0,5,False,False,True
5161,2010-05-10 04:00:00+00:00,2010,5,10,4,1,False,False,True
5162,2010-05-10 08:00:00+00:00,2010,5,10,8,3,False,True,False
5163,2010-05-10 12:00:00+00:00,2010,5,10,12,2,False,True,False
5164,2010-05-10 16:00:00+00:00,2010,5,10,16,3,True,False,False
5165,2010-05-10 20:00:00+00:00,2010,5,10,20,1,True,False,False
5166,2010-05-11 00:00:00+00:00,2010,5,11,0,2,False,False,True
5167,2010-05-11 04:00:00+00:00,2010,5,11,4,0,False,False,True
5168,2010-05-11 08:00:00+00:00,2010,5,11,8,0,False,True,False
5169,2010-05-11 12:00:00+00:00,2010,5,11,12,1,False,True,False
5170,2010-05-11 16:00:00+00:00,2010,5,11,16,2,True,False,False
5171,2010-05-11 20:00:00+00:00,2010,5,11,20,2,True,False,False
5172,2010-05-12 00:00:00+00:00,2010,5,12,0,1,False,False,True
5173,2010-05-12 04:00:00+00:00,2010,5,12,4,1,False,False,True
5174,2010-05-12 08:00:00+00:00,2010,5,12,8,5,False,True,False
5175,2010-05-12 12:00:00+00:00,2010,5,12,12,4,False,True,False
5176,2010-05-12 16:00:00+00:00,2010,5,12,16,2,True,False,False
5177,2010-05-12 20:00:00+00:00,2010,5,12,20,4,True,False,False
5178,2010-05-13 00:00:00+00:00,2010,5,13,0,3,False,False,True
5179,2010-05-13 04:00:00+00:00,2010,5,13,4,1,False,False,True
5180,2010-05-13 08:00:00+00:00,2010,5,13,8,4,False,True,False
5181,2010-05-13 12:00:00+00:00,2010,5,13,12,3,False,True,False
5182,2010-05-13 16:00:00+00:00,2010,5,13,16,1,True,False,False
5183,2010-05-13 20:00:00+00:00,2010,5,13,20,2,True,False,False
5184,2010-05-14 00:00:00+00:00,2010,5,14,0,1,False,False,True
5185,2010-05-14 04:00:00+00:00,2010,5,14,4,1,False,False,True
5186,2010-05-14 08:00:00+00:00,2010,5,14,8,2,False,True,False
5187,2010-05-14 12:00:00+00:00,2010,5,14,12,3,False,True,False
5188,2010-05-14 16:00:00+00:00,2010,5,14,16,6,True,False,False
5189,2010-05-14 20:00:00+00:00,2010,5,14,20,4,True,False,False
5190,2010-05-15 00:00:00+00:00,2010,5,15,0,2,False,False,True
5191,2010-05-15 04:00:00+00:00,2010,5,15,4,1,False,False,True
5192,2010-05-15 08:00:00+00:00,2010,5,15,8,1,False,True,False
5193,2010-05-15 12:00:00+00:00,2010,5,15,12,5,False,True,False
5194,2010-05-15 16:00:00+00:00,2010,5,15,16,5,True,False,False
5195,2010-05-15 20:00:00+00:00,2010,5,15,20,2,True,False,False
5196,2010-05-16 00:00:00+00:00,2010,5,16,0,3,False,False,True
5197,2010-05-16 04:00:00+00:00,2010,5,16,4,0,False,False,True
5198,2010-05-16 08:00:00+00:00,2010,5,16,8,0,False,True,False
5199,2010-05-16 12:00:00+00:00,2010,5,16,12,0,False,True,False
5200,2010-05-16 16:00:00+00:00,2010,5,16,16,6,True,False,False
5201,2010-05-16 20:00:00+00:00,2010,5,16,20,4,True,False,False
5202,2010-05-17 00:00:00+00:00,2010,5,17,0,1,False,False,True
5203,2010-05-17 04:00:00+00:00,2010,5,17,4,2,False,False,True
5204,2010-05-17 08:00:00+00:00,2010,5,17,8,4,False,True,False
5205,2010-05-17 12:00:00+00:00,2010,5,17,12,2,False,True,False
5206,2010-05-17 16:00:00+00:00,2010,5,17,16,4,True,False,False
5207,2010-05-17 20:00:00+00:00,2010,5,17,20,1,True,False,False
5208,2010-05-18 00:00:00+00:00,2010,5,18,0,3,False,False,True
5209,2010-05-18 04:00:00+00:00,2010,5,18,4,4,False,False,True
5210,2010-05-18 08:00:00+00:00,2010,5,18,8,2,False,True,False
5211,2010-05-18 12:00:00+00:00,2010,5,18,12,3,False,True,False
5212,2010-05-18 16:00:00+00:00,2010,5,18,16,4,True,False,False
5213,2010-05-18 20:00:00+00:00,2010,5,18,20,6,True,False,False
5214,2010-05-19 00:00:00+00:00,2010,5,19,0,2,False,False,True
5215,2010-05-19 04:00:00+00:00,2010,5,19,4,1,False,False,True
5216,2010-05-19 08:00:00+00:00,2010,5,19,8,1,False,True,False
5217,2010-05-19 12:00:00+00:00,2010,5,19,12,2,False,True,False
5218,2010-05-19 16:00:00+00:00,2010,5,19,16,4,True,False,False
5219,2010-05-19 20:00:00+00:00,2010,5,19,20,3,True,False,False
5220,2010-05-20 00:00:00+00:00,2010,5,20,0,1,False,False,True
5221,2010-05-20 04:00:00+00:00,2010,5,20,4,3,False,False,True
5222,2010-05-20 08:00:00+00:00,2010,5,20,8,5,False,True,False
5223,2010-05-20 12:00:00+00:00,2010,5,20,12,0,False,True,False
5224,2010-05-20 16:00:00+00:00,2010,5,20,16,3,True,False,False
5225,2010-05-20 20:00:00+00:00,2010,5,20,20,2,True,False,False
5226,2010-05-21 00:00:00+00:00,2010,5,21,0,2,False,False,True
5227,2010-05-21 04:00:00+00:00,2010,5,21,4,1,False,False,True
5228,2010-05-21 08:00:00+00:00,2010,5,21,8,2,False,True,False
5229,2010-05-21 12:00:00+00:00,2010,5,21,12,0,False,True,False
5230,2010-05-21 16:00:00+00:00,2010,5,21,16,2,True,False,False
5231,2010-05-21 20:00:00+00:00,2010,5,21,20,2,True,False,False
5232,2010-05-22 00:00:00+00:00,2010,5,22,0,2,False,False,True
5233,2010-05-22 04:00:00+00:00,2010,5,22,4,1,False,False,True
5234,2010-05-22 08:00:00+00:00,2010,5,22,8,2,False,True,False
5235,2010-05-22 12:00:00+00:00,2010,5,22,12,2,False,True,False
5236,2010-05-22 16:00:00+00:00,2010,5,22,16,5,True,False,False
5237,2010-05-22 20:00:00+00:00,2010,5,22,20,2,True,False,False
5238,2010-05-23 00:00:00+00:00,2010,5,23,0,2,False,False,True
5239,2010-05-23 04:00:00+00:00,2010,5,23,4,2,False,False,True
5240,2010-05-23 08:00:00+00:00,2010,5,23,8,2,False,True,False
5241,2010-05-23 12:00:00+00:00,2010,5,23,12,2,False,True,False
5242,2010-05-23 16:00:00+00:00,2010,5,23,16,2,True,False,False
5243,2010-05-23 20:00:00+00:00,2010,5,23,20,4,True,False,False
5244,2010-05-24 00:00:00+00:00,2010,5,24,0,1,False,False,True
5245,2010-05-24 04:00:00+00:00,2010,5,24,4,1,False,False,True
5246,2010-05-24 08:00:00+00:00,2010,5,24,8,3,False,True,False
5247,2010-05-24 12:00:00+00:00,2010,5,24,12,0,False,True,False
5248,2010-05-24 16:00:00+00:00,2010,5,24,16,3,True,False,False
5249,2010-05-24 20:00:00+00:00,2010,5,24,20,2,True,False,False
5250,2010-05-25 00:00:00+00:00,2010,5,25,0,0,False,False,True
5251,2010-05-25 04:00:00+00:00,2010,5,25,4,2,False,False,True
5252,2010-05-25 08:00:00+00:00,2010,5,25,8,1,False,True,False
5253,2010-05-25 12:00:00+00:00,2010,5,25,12,1,False,True,False
5254,2010-05-25 16:00:00+00:00,2010,5,25,16,3,True,False,False
5255,2010-05-25 20:00:00+00:00,2010,5,25,20,0,True,False,False
5256,2010-05-26 00:00:00+00:00,2010,5,26,0,1,False,False,True
5257,2010-05-26 04:00:00+00:00,2010,5,26,4,1,False,False,True
5258,2010-05-26 08:00:00+00:00,2010,5,26,8,1,False,True,False
5259,2010-05-26 12:00:00+00:00,2010,5,26,12,4,False,True,False
5260,2010-05-26 16:00:00+00:00,2010,5,26,16,5,True,False,False
5261,2010-05-26 20:00:00+00:00,2010,5,26,20,4,True,False,False
5262,2010-05-27 00:00:00+00:00,2010,5,27,0,4,False,False,True
5263,2010-05-27 04:00:00+00:00,2010,5,27,4,0,False,False,True
5264,2010-05-27 08:00:00+00:00,2010,5,27,8,2,False,True,False
5265,2010-05-27 12:00:00+00:00,2010,5,27,12,2,False,True,False
5266,2010-05-27 16:00:00+00:00,2010,5,27,16,3,True,False,False
5267,2010-05-27 20:00:00+00:00,2010,5,27,20,1,True,False,False
5268,2010-05-28 00:00:00+00:00,2010,5,28,0,2,False,False,True
5269,2010-05-28 04:00:00+00:00,2010,5,28,4,0,False,False,True
5270,2010-05-28 08:00:00+00:00,2010,5,28,8,0,False,True,False
5271,2010-05-28 12:00:00+00:00,2010,5,28,12,2,False,True,False
5272,2010-05-28 16:00:00+00:00,2010,5,28,16,4,True,False,False
5273,2010-05-28 20:00:00+00:00,2010,5,28,20,3,True,False,False
